customer_id,Recency,Frequency,Monetary,R,F,M,Segment
C014759,134,5,1749.94,3,3,3,Loyal
C014760,29,5,2139.93,5,3,4,Loyal
C014761,77,6,2968.96,4,4,5,VIP
C014762,13,4,1902.33,5,2,3,Regular
C014763,576,1,169.6,1,1,1,At Risk
C014764,333,4,794.64,1,2,1,At Risk
C014765,113,4,2069.4,3,2,4,Regular
C014766,75,3,276.43,4,2,1,Regular
C014767,174,2,56.370000000000005,2,1,1,At Risk
C014768,479,3,1203.54,1,2,2,At Risk
C014769,181,1,40.01,2,1,1,At Risk
C014770,52,4,778.8900000000001,4,2,1,Regular
C014771,87,5,2394.0,3,3,4,Loyal
C014772,48,4,2392.06,4,2,4,Regular
C014773,1,7,2378.23,5,5,4,VIP
C014774,50,3,2435.38,4,2,4,Regular
C014775,2,7,3384.81,5,5,5,VIP
C014776,217,2,392.36,2,1,1,At Risk
C014777,122,5,1696.7,3,3,3,Loyal
C014778,42,6,2758.86,4,4,5,VIP
C014779,79,2,1109.36,3,1,2,Regular
C014780,27,9,5193.4,5,5,5,VIP
C014781,85,12,5687.7699999999995,3,5,5,Loyal
C014782,17,4,2530.48,5,2,4,Regular
C014783,2,5,1252.15,5,3,2,Loyal
C014784,37,5,668.6,4,3,1,Loyal
C014785,34,4,1129.72,4,2,2,Regular
C014786,32,6,1628.28,5,4,3,VIP
C014787,11,4,2667.59,5,2,4,Regular
C014788,247,8,2444.02,1,5,4,At Risk
C014789,89,6,2120.22,3,4,4,Loyal
C014790,207,7,2602.8,2,5,4,At Risk
C014791,31,7,2216.73,5,5,4,VIP
C014792,517,3,1215.0800000000002,1,2,2,At Risk
C014793,170,7,2465.65,2,5,4,At Risk
C014794,201,6,1680.4399999999998,2,4,3,At Risk
C014795,201,5,2142.91,2,3,4,At Risk
C014796,265,5,4243.05,1,3,5,At Risk
C014797,284,6,2494.42,1,4,4,At Risk
C014798,19,6,1498.6999999999998,5,4,3,VIP
C014799,55,3,946.9000000000001,4,2,2,Regular
C014800,17,3,946.09,5,2,2,Regular
C014801,232,1,250.56,2,1,1,At Risk
C014802,9,9,2192.71,5,5,4,VIP
C014803,58,5,2729.1000000000004,4,3,5,Loyal
C014804,4,6,2510.41,5,4,4,VIP
C014805,17,4,1368.9900000000002,5,2,3,Regular
C014806,19,4,1504.61,5,2,3,Regular
C014807,152,8,3075.42,2,5,5,At Risk
C014808,2,3,1885.5900000000001,5,2,3,Regular
C014809,5,5,1286.1100000000001,5,3,2,Loyal
C014810,24,5,1866.45,5,3,3,Loyal
C014811,53,9,2418.89,4,5,4,VIP
C014812,7,6,2229.98,5,4,4,VIP
C014813,43,6,1506.6100000000001,4,4,3,VIP
C014814,313,9,2817.72,1,5,5,At Risk
C014815,271,7,2356.81,1,5,4,At Risk
C014816,5,5,2062.95,5,3,4,Loyal
C014817,225,9,2953.33,2,5,5,At Risk
C014818,462,2,468.77,1,1,1,At Risk
C014819,31,3,520.37,5,2,1,Regular
C014820,76,10,2817.5,4,5,5,VIP
C014821,460,5,868.59,1,3,2,At Risk
C014822,212,5,1655.94,2,3,3,At Risk
C014823,47,8,3416.73,4,5,5,VIP
C014824,29,3,901.35,5,2,2,Regular
C014825,127,2,729.87,3,1,1,Regular
C014826,9,7,1313.98,5,5,2,VIP
C014827,357,4,1022.13,1,2,2,At Risk
C014828,25,3,3249.74,5,2,5,Regular
C014829,82,5,2516.52,3,3,4,Loyal
C014830,160,4,1551.53,2,2,3,At Risk
C014831,25,5,1369.76,5,3,3,Loyal
C014832,387,4,723.05,1,2,1,At Risk
C014833,83,7,2164.35,3,5,4,Loyal
C014834,163,4,2574.86,2,2,4,At Risk
C014835,13,8,3566.4799999999996,5,5,5,VIP
C014836,214,3,1189.29,2,2,2,At Risk
C014837,92,5,2562.2,3,3,4,Loyal
C014838,308,2,383.08000000000004,1,1,1,At Risk
C014839,101,5,1578.55,3,3,3,Loyal
C014840,376,2,154.44,1,1,1,At Risk
C014841,327,1,48.02,1,1,1,At Risk
C014842,20,6,1806.28,5,4,3,VIP
C014843,124,5,1622.49,3,3,3,Loyal
C014844,160,5,1968.93,2,3,4,At Risk
C014845,14,6,1809.7,5,4,3,VIP
C014846,131,6,2325.5099999999998,3,4,4,Loyal
C014847,103,3,1166.23,3,2,2,Regular
C014848,55,4,892.79,4,2,2,Regular
C014849,117,7,2586.35,3,5,4,Loyal
C014850,159,6,1769.91,2,4,3,At Risk
C014851,148,5,606.23,2,3,1,At Risk
C014852,48,4,652.11,4,2,1,Regular
C014853,82,8,3078.21,3,5,5,Loyal
C014854,95,5,1804.37,3,3,3,Loyal
C014855,513,1,128.4,1,1,1,At Risk
C014856,115,7,2667.35,3,5,4,Loyal
C014857,502,1,318.53,1,1,1,At Risk
C014858,148,7,4744.25,2,5,5,At Risk
C014859,37,6,2317.4300000000003,4,4,4,VIP
C014860,531,3,960.06,1,2,2,At Risk
C014861,142,6,2350.71,2,4,4,At Risk
C014862,13,7,3385.11,5,5,5,VIP
C014863,288,6,2206.9,1,4,4,At Risk
C014864,57,6,2526.6600000000003,4,4,4,VIP
C014865,140,5,3510.43,2,3,5,At Risk
C014866,366,3,2187.6800000000003,1,2,4,At Risk
C014867,18,5,2090.2200000000003,5,3,4,Loyal
C014868,115,7,2424.89,3,5,4,Loyal
C014869,170,3,1553.1100000000001,2,2,3,At Risk
C014870,181,4,1635.17,2,2,3,At Risk
C014871,70,4,1220.23,4,2,2,Regular
C014872,194,3,1867.54,2,2,3,At Risk
C014873,55,9,3499.31,4,5,5,VIP
C014874,214,7,2657.6499999999996,2,5,4,At Risk
C014875,25,4,380.38,5,2,1,Regular
C014876,56,5,1179.56,4,3,2,Loyal
C014877,24,7,1983.3600000000001,5,5,4,VIP
C014878,28,3,541.1899999999999,5,2,1,Regular
C014879,43,7,4632.38,4,5,5,VIP
C014880,178,7,2352.55,2,5,4,At Risk
C014881,46,4,2285.66,4,2,4,Regular
C014882,97,8,3183.01,3,5,5,Loyal
C014884,54,1,493.51,4,1,1,Regular
C014885,570,1,182.44,1,1,1,At Risk
C014886,73,6,3284.23,4,4,5,VIP
C014887,23,2,465.60999999999996,5,1,1,Regular
C014888,107,6,1985.76,3,4,4,Loyal
C014889,144,4,1328.02,2,2,2,At Risk
C014890,452,4,1388.51,1,2,3,At Risk
C014891,301,5,2224.96,1,3,4,At Risk
C014892,438,5,1080.97,1,3,2,At Risk
C014893,18,4,1741.23,5,2,3,Regular
C014894,90,6,2001.8,3,4,4,Loyal
C014895,47,6,1840.37,4,4,3,VIP
C014896,5,6,1705.67,5,4,3,VIP
C014897,85,7,2207.7200000000003,3,5,4,Loyal
C014898,69,6,1960.35,4,4,4,VIP
C014899,112,7,2622.09,3,5,4,Loyal
C014900,353,5,2665.76,1,3,4,At Risk
C014901,169,6,1691.04,2,4,3,At Risk
C014902,14,2,91.61,5,1,1,Regular
C014903,8,7,3346.8500000000004,5,5,5,VIP
C014905,95,7,1282.1,3,5,2,Loyal
C014906,279,4,1586.74,1,2,3,At Risk
C014907,90,8,4985.25,3,5,5,Loyal
C014908,39,7,2404.26,4,5,4,VIP
C014909,217,9,2969.1400000000003,2,5,5,At Risk
C014910,251,2,1161.35,1,1,2,At Risk
C014911,467,3,879.01,1,2,2,At Risk
C014912,157,4,1718.44,2,2,3,At Risk
C014913,93,2,317.92,3,1,1,Regular
C014914,54,7,3211.46,4,5,5,VIP
C014915,119,4,1639.13,3,2,3,Regular
C014916,491,1,659.09,1,1,1,At Risk
C014917,243,5,2325.71,1,3,4,At Risk
C014918,99,3,1644.86,3,2,3,Regular
C014919,95,7,2376.84,3,5,4,Loyal
C014920,173,5,928.14,2,3,2,At Risk
C014921,12,4,2559.49,5,2,4,Regular
C014922,147,7,1334.62,2,5,2,At Risk
C014923,75,4,2107.42,4,2,4,Regular
C014924,61,9,1958.21,4,5,4,VIP
C014925,37,3,856.45,4,2,2,Regular
C014926,10,7,4273.04,5,5,5,VIP
C014927,26,8,4358.63,5,5,5,VIP
C014928,18,3,2650.6800000000003,5,2,4,Regular
C014929,249,5,2179.17,1,3,4,At Risk
C014930,6,9,4818.7,5,5,5,VIP
C014931,19,7,4386.67,5,5,5,VIP
C014932,151,2,461.56,2,1,1,At Risk
C014933,17,5,2217.22,5,3,4,Loyal
C014934,106,4,4234.8099999999995,3,2,5,Regular
C014935,123,1,45.35,3,1,1,Regular
C014936,513,3,1670.02,1,2,3,At Risk
C014937,75,8,3228.94,4,5,5,VIP
C014938,88,5,1808.81,3,3,3,Loyal
C014939,57,6,1989.29,4,4,4,VIP
C014940,432,6,2106.42,1,4,4,At Risk
C014941,489,3,1991.3500000000001,1,2,4,At Risk
C014942,292,2,231.84000000000003,1,1,1,At Risk
C014944,223,4,955.82,2,2,2,At Risk
C014945,121,6,2392.98,3,4,4,Loyal
C014946,75,7,2155.17,4,5,4,VIP
C014947,547,2,497.31,1,1,1,At Risk
C014948,16,2,306.51,5,1,1,Regular
C014949,68,5,644.88,4,3,1,Loyal
C014950,22,7,4270.41,5,5,5,VIP
C014951,296,2,1213.73,1,1,2,At Risk
C014952,4,5,1535.73,5,3,3,Loyal
C014953,69,2,961.42,4,1,2,Regular
C014954,326,9,2146.82,1,5,4,At Risk
C014955,9,10,2733.45,5,5,5,VIP
C014957,91,2,698.4699999999999,3,1,1,Regular
C014958,150,10,3480.7799999999997,2,5,5,At Risk
C014959,405,4,1273.19,1,2,2,At Risk
C014960,93,4,1901.6100000000001,3,2,3,Regular
C014961,112,5,1761.78,3,3,3,Loyal
C014962,4,7,1662.91,5,5,3,VIP
C014963,279,4,1840.38,1,2,3,At Risk
C014964,4,10,5088.01,5,5,5,VIP
C014965,256,3,1117.2,1,2,2,At Risk
C014966,50,4,516.41,4,2,1,Regular
C014967,186,5,1519.06,2,3,3,At Risk
C014968,372,4,1244.33,1,2,2,At Risk
C014969,51,6,1705.88,4,4,3,VIP
C014970,341,2,963.49,1,1,2,At Risk
C014971,128,4,1054.65,3,2,2,Regular
C014972,409,2,617.08,1,1,1,At Risk
C014973,461,3,1689.7199999999998,1,2,3,At Risk
C014974,69,5,1404.77,4,3,3,Loyal
C014975,11,3,2493.65,5,2,4,Regular
C014976,339,3,1055.83,1,2,2,At Risk
C014977,90,5,1116.6,3,3,2,Loyal
C014978,285,4,1013.7199999999999,1,2,2,At Risk
C014979,10,3,680.09,5,2,1,Regular
C014980,411,4,1049.4,1,2,2,At Risk
C014981,26,6,915.75,5,4,2,VIP
C014982,129,6,3823.27,3,4,5,Loyal
C014983,71,3,538.99,4,2,1,Regular
C014984,78,3,518.2,3,2,1,Regular
C014985,96,10,3640.6400000000003,3,5,5,Loyal
C014986,54,5,3733.7,4,3,5,Loyal
C014987,40,4,670.8,4,2,1,Regular
C014988,97,5,1134.07,3,3,2,Loyal
C014989,168,2,1034.54,2,1,2,At Risk
C014990,5,9,3656.18,5,5,5,VIP
C014991,107,5,2702.14,3,3,4,Loyal
C014992,96,7,1053.35,3,5,2,Loyal
C014993,398,3,1014.31,1,2,2,At Risk
C014994,75,3,1095.68,4,2,2,Regular
C014995,177,4,2799.69,2,2,5,At Risk
C014996,174,4,1327.19,2,2,2,At Risk
C014997,171,6,2760.12,2,4,5,At Risk
C014998,4,11,1948.51,5,5,4,VIP
C014999,34,4,518.5,4,2,1,Regular
C015000,605,1,200.59,1,1,1,At Risk
C015001,326,4,1914.35,1,2,3,At Risk
C015002,336,3,1262.4099999999999,1,2,2,At Risk
C015003,215,4,2269.04,2,2,4,At Risk
C015004,324,3,1565.98,1,2,3,At Risk
C015005,1,5,1643.64,5,3,3,Loyal
C015006,369,6,4816.28,1,4,5,At Risk
C015007,44,5,1511.04,4,3,3,Loyal
C015008,223,4,992.5999999999999,2,2,2,At Risk
C015009,41,6,2082.29,4,4,4,VIP
C015010,11,6,1711.59,5,4,3,VIP
C015011,15,7,789.66,5,5,1,VIP
C015012,203,11,6996.99,2,5,5,At Risk
C015013,188,4,1303.47,2,2,2,At Risk
C015014,32,2,693.1899999999999,5,1,1,Regular
C015015,342,6,4680.59,1,4,5,At Risk
C015016,9,3,1097.24,5,2,2,Regular
C015017,320,5,2417.02,1,3,4,At Risk
C015018,43,7,2029.91,4,5,4,VIP
C015019,61,5,2899.85,4,3,5,Loyal
C015020,359,6,1980.15,1,4,4,At Risk
C015021,104,3,487.99,3,2,1,Regular
C015022,187,2,803.06,2,1,1,At Risk
C015023,39,8,1993.0,4,5,4,VIP
C015024,68,2,780.96,4,1,1,Regular
C015025,60,6,3689.87,4,4,5,VIP
C015026,379,2,1111.85,1,1,2,At Risk
C015027,174,6,2100.01,2,4,4,At Risk
C015028,342,3,949.26,1,2,2,At Risk
C015029,197,5,3860.23,2,3,5,At Risk
C015030,380,4,1102.83,1,2,2,At Risk
C015032,1,7,2254.04,5,5,4,VIP
C015033,43,3,997.29,4,2,2,Regular
C015034,132,6,1601.1799999999998,3,4,3,Loyal
C015035,86,8,3490.91,3,5,5,Loyal
C015036,173,6,2166.76,2,4,4,At Risk
C015037,54,5,2435.37,4,3,4,Loyal
C015038,314,7,2405.59,1,5,4,At Risk
C015039,367,4,424.68,1,2,1,At Risk
C015040,56,2,1468.35,4,1,3,Regular
C015041,37,5,2519.02,4,3,4,Loyal
C015042,42,4,3943.62,4,2,5,Regular
C015043,175,2,130.16,2,1,1,At Risk
C015044,125,2,117.7,3,1,1,Regular
C015045,493,2,387.95000000000005,1,1,1,At Risk
C015046,45,9,2382.76,4,5,4,VIP
C015047,24,3,707.11,5,2,1,Regular
C015048,248,4,1282.96,1,2,2,At Risk
C015049,103,4,2408.35,3,2,4,Regular
C015050,138,2,647.64,3,1,1,Regular
C015051,76,7,2525.49,4,5,4,VIP
C015052,19,4,746.93,5,2,1,Regular
C015053,95,2,2250.96,3,1,4,Regular
C015054,113,8,1529.14,3,5,3,Loyal
C015055,56,4,1573.73,4,2,3,Regular
C015056,12,4,1776.0800000000002,5,2,3,Regular
C015057,101,4,1155.17,3,2,2,Regular
C015058,19,7,1466.34,5,5,3,VIP
C015059,52,2,584.21,4,1,1,Regular
C015060,223,4,1384.66,2,2,3,At Risk
C015061,74,4,889.6700000000001,4,2,2,Regular
C015062,183,3,1218.62,2,2,2,At Risk
C015063,215,7,1776.79,2,5,3,At Risk
C015064,36,4,1821.56,4,2,3,Regular
C015065,24,9,3301.59,5,5,5,VIP
C015066,335,4,2735.9799999999996,1,2,5,At Risk
C015067,242,8,3333.9,1,5,5,At Risk
C015068,42,5,2984.87,4,3,5,Loyal
C015069,73,7,2017.9499999999998,4,5,4,VIP
C015070,209,8,2594.35,2,5,4,At Risk
C015071,175,6,3135.9800000000005,2,4,5,At Risk
C015072,587,3,1541.41,1,2,3,At Risk
C015073,36,4,2513.2400000000002,4,2,4,Regular
C015074,220,4,984.51,2,2,2,At Risk
C015075,238,5,2062.09,2,3,4,At Risk
C015076,152,4,851.97,2,2,2,At Risk
C015077,304,5,1405.83,1,3,3,At Risk
C015078,275,3,336.07000000000005,1,2,1,At Risk
C015079,29,6,1736.21,5,4,3,VIP
C015080,1,3,1257.68,5,2,2,Regular
C015081,20,9,3529.75,5,5,5,VIP
C015082,64,6,2191.22,4,4,4,VIP
C015083,103,4,1091.5,3,2,2,Regular
C015084,39,7,1596.56,4,5,3,VIP
C015085,100,3,1945.6000000000001,3,2,4,Regular
C015086,122,3,1315.8500000000001,3,2,2,Regular
C015087,126,7,1500.01,3,5,3,Loyal
C015089,109,6,2489.75,3,4,4,Loyal
C015090,3,4,2498.89,5,2,4,Regular
C015091,7,5,897.0,5,3,2,Loyal
C015092,142,5,3307.61,2,3,5,At Risk
C015093,205,4,1472.61,2,2,3,At Risk
C015094,188,5,2628.25,2,3,4,At Risk
C015095,16,4,1228.59,5,2,2,Regular
C015096,97,3,1706.06,3,2,3,Regular
C015097,144,6,3606.02,2,4,5,At Risk
C015098,203,3,192.38,2,2,1,At Risk
C015099,17,6,1119.34,5,4,2,VIP
C015100,54,2,673.63,4,1,1,Regular
C015101,102,4,1295.68,3,2,2,Regular
C015102,144,6,2908.23,2,4,5,At Risk
C015103,15,7,3396.29,5,5,5,VIP
C015104,327,4,1434.67,1,2,3,At Risk
C015105,37,6,1754.45,4,4,3,VIP
C015106,23,8,2029.44,5,5,4,VIP
C015107,112,3,2009.33,3,2,4,Regular
C015108,103,5,1872.33,3,3,3,Loyal
C015109,192,3,945.32,2,2,2,At Risk
C015110,243,3,1641.37,1,2,3,At Risk
C015111,12,3,2546.69,5,2,4,Regular
C015112,21,7,2636.3399999999997,5,5,4,VIP
C015113,16,3,1512.35,5,2,3,Regular
C015114,2,9,1921.09,5,5,3,VIP
C015115,8,3,720.4200000000001,5,2,1,Regular
C015116,258,6,2722.74,1,4,5,At Risk
C015117,87,4,1742.58,3,2,3,Regular
C015118,22,7,1590.92,5,5,3,VIP
C015119,38,8,1695.97,4,5,3,VIP
C015120,96,4,853.4499999999999,3,2,2,Regular
C015121,50,5,1986.0700000000002,4,3,4,Loyal
C015122,132,8,5301.3099999999995,3,5,5,Loyal
C015123,133,8,3503.18,3,5,5,Loyal
C015124,54,11,2460.26,4,5,4,VIP
C015125,42,4,1293.34,4,2,2,Regular
C015126,63,6,2294.11,4,4,4,VIP
C015127,74,5,1284.4,4,3,2,Loyal
C015128,161,5,1515.62,2,3,3,At Risk
C015129,10,3,1150.1,5,2,2,Regular
C015130,279,3,1446.17,1,2,3,At Risk
C015131,110,6,3746.27,3,4,5,Loyal
C015132,403,2,1071.01,1,1,2,At Risk
C015133,362,4,1029.17,1,2,2,At Risk
C015134,403,7,3534.42,1,5,5,At Risk
C015135,13,3,1143.95,5,2,2,Regular
C015136,18,7,3253.9399999999996,5,5,5,VIP
C015137,168,5,1142.53,2,3,2,At Risk
C015138,335,3,1070.26,1,2,2,At Risk
C015139,83,3,1408.26,3,2,3,Regular
C015140,193,3,1344.6599999999999,2,2,2,At Risk
C015141,247,10,3280.94,1,5,5,At Risk
C015142,57,4,1120.77,4,2,2,Regular
C015143,29,3,762.4,5,2,1,Regular
C015144,42,5,2506.11,4,3,4,Loyal
C015145,173,3,1213.28,2,2,2,At Risk
C015146,16,5,3362.86,5,3,5,Loyal
C015147,39,5,1051.9699999999998,4,3,2,Loyal
C015148,9,3,1418.1599999999999,5,2,3,Regular
C015149,19,4,680.01,5,2,1,Regular
C015150,272,2,1880.18,1,1,3,At Risk
C015151,40,8,3371.11,4,5,5,VIP
C015152,38,7,3158.87,4,5,5,VIP
C015154,60,4,1411.68,4,2,3,Regular
C015155,130,7,2186.2000000000003,3,5,4,Loyal
C015156,21,4,1006.14,5,2,2,Regular
C015157,100,7,2287.68,3,5,4,Loyal
C015158,216,5,1679.54,2,3,3,At Risk
C015159,278,1,903.64,1,1,2,At Risk
C015160,52,5,1798.1999999999998,4,3,3,Loyal
C015161,29,5,1942.1999999999998,5,3,4,Loyal
C015162,1,3,596.36,5,2,1,Regular
C015163,347,2,543.44,1,1,1,At Risk
C015164,335,2,439.28,1,1,1,At Risk
C015165,207,6,1576.57,2,4,3,At Risk
C015166,82,5,2313.03,3,3,4,Loyal
C015167,95,3,1923.4,3,2,3,Regular
C015168,204,4,2165.24,2,2,4,At Risk
C015169,141,7,2420.47,2,5,4,At Risk
C015170,91,7,3661.21,3,5,5,Loyal
C015171,20,3,869.29,5,2,2,Regular
C015172,97,6,2125.79,3,4,4,Loyal
C015173,29,7,1781.78,5,5,3,VIP
C015174,202,6,1445.45,2,4,3,At Risk
C015175,158,5,2401.33,2,3,4,At Risk
C015176,261,4,1159.27,1,2,2,At Risk
C015177,188,5,3168.3599999999997,2,3,5,At Risk
C015178,164,6,2591.12,2,4,4,At Risk
C015179,320,4,1427.83,1,2,3,At Risk
C015180,21,6,1497.35,5,4,3,VIP
C015181,353,2,1193.1399999999999,1,1,2,At Risk
C015182,54,6,1402.4,4,4,3,VIP
C015183,365,2,987.46,1,1,2,At Risk
C015184,33,5,1873.1499999999999,5,3,3,Loyal
C015185,193,3,2881.4,2,2,5,At Risk
C015186,551,2,345.03,1,1,1,At Risk
C015187,5,7,3017.9,5,5,5,VIP
C015188,569,1,165.97,1,1,1,At Risk
C015189,183,7,2319.98,2,5,4,At Risk
C015190,24,9,2561.9900000000002,5,5,4,VIP
C015191,80,6,1316.4,3,4,2,Loyal
C015192,92,5,1552.72,3,3,3,Loyal
C015193,132,6,2392.79,3,4,4,Loyal
C015194,226,5,1247.76,2,3,2,At Risk
C015195,3,5,1071.92,5,3,2,Loyal
C015196,47,4,1913.31,4,2,3,Regular
C015197,167,6,849.7,2,4,2,At Risk
C015198,90,8,2779.09,3,5,5,Loyal
C015199,48,9,2693.12,4,5,4,VIP
C015200,437,1,27.39,1,1,1,At Risk
C015201,10,3,1385.6599999999999,5,2,3,Regular
C015202,148,3,956.5899999999999,2,2,2,At Risk
C015203,8,2,412.21000000000004,5,1,1,Regular
C015204,158,2,700.73,2,1,1,At Risk
C015205,22,5,3670.09,5,3,5,Loyal
C015206,312,2,583.5899999999999,1,1,1,At Risk
C015207,282,4,900.34,1,2,2,At Risk
C015208,126,7,3685.37,3,5,5,Loyal
C015209,10,10,4641.32,5,5,5,VIP
C015210,161,6,2407.0,2,4,4,At Risk
C015211,32,4,2384.08,5,2,4,Regular
C015212,430,3,1202.79,1,2,2,At Risk
C015213,21,4,1591.79,5,2,3,Regular
C015214,87,4,1270.3,3,2,2,Regular
C015215,11,3,1371.47,5,2,3,Regular
C015216,54,8,2794.13,4,5,5,VIP
C015217,14,7,3295.77,5,5,5,VIP
C015218,116,3,852.7,3,2,2,Regular
C015219,33,7,3798.06,5,5,5,VIP
C015220,406,3,1404.93,1,2,3,At Risk
C015221,22,2,716.6700000000001,5,1,1,Regular
C015222,51,6,2184.14,4,4,4,VIP
C015223,54,3,757.3900000000001,4,2,1,Regular
C015224,137,2,423.95,3,1,1,Regular
C015225,59,3,1354.76,4,2,2,Regular
C015226,302,5,1835.3400000000001,1,3,3,At Risk
C015227,722,1,441.94,1,1,1,At Risk
C015228,108,6,2214.36,3,4,4,Loyal
C015229,104,3,1528.8899999999999,3,2,3,Regular
C015230,149,3,1099.17,2,2,2,At Risk
C015231,5,12,5707.28,5,5,5,VIP
C015232,35,8,3445.55,4,5,5,VIP
C015233,46,6,2829.33,4,4,5,VIP
C015234,192,3,1583.31,2,2,3,At Risk
C015235,9,4,1130.3799999999999,5,2,2,Regular
C015236,37,8,2754.37,4,5,5,VIP
C015237,169,9,2770.23,2,5,5,At Risk
C015238,70,6,2395.44,4,4,4,VIP
C015239,80,2,363.73,3,1,1,Regular
C015240,69,4,874.89,4,2,2,Regular
C015241,207,5,2896.91,2,3,5,At Risk
C015242,7,5,1622.8899999999999,5,3,3,Loyal
C015243,275,6,1866.6100000000001,1,4,3,At Risk
C015244,55,14,4792.0599999999995,4,5,5,VIP
C015245,17,4,2083.04,5,2,4,Regular
C015246,42,10,4676.82,4,5,5,VIP
C015247,177,7,2180.12,2,5,4,At Risk
C015248,130,6,1531.29,3,4,3,Loyal
C015249,8,5,2250.89,5,3,4,Loyal
C015250,218,4,819.54,2,2,1,At Risk
C015251,116,4,1851.71,3,2,3,Regular
C015252,141,4,1586.31,2,3,3,At Risk
C015253,28,5,2283.07,5,3,4,Loyal
C015254,35,5,2142.58,4,3,4,Loyal
C015255,13,6,3551.39,5,4,5,VIP
C015256,40,6,2552.9300000000003,4,4,4,VIP
C015257,26,15,7090.469999999999,5,5,5,VIP
C015258,492,1,231.17,1,1,1,At Risk
C015259,149,4,1669.8,2,3,3,At Risk
C015260,100,4,896.56,3,3,2,Loyal
C015261,178,7,2525.91,2,5,4,At Risk
C015262,96,2,461.90999999999997,3,1,1,Regular
C015263,158,1,259.87,2,1,1,At Risk
C015264,347,2,458.45,1,1,1,At Risk
C015265,21,4,1075.35,5,3,2,Loyal
C015266,67,8,1862.5,4,5,3,VIP
C015267,350,1,381.59,1,1,1,At Risk
C015268,248,4,1576.94,1,3,3,At Risk
C015270,415,5,1615.6999999999998,1,3,3,At Risk
C015271,7,6,2146.42,5,4,4,VIP
C015272,137,6,1653.3200000000002,3,4,3,Loyal
C015273,304,4,949.5899999999999,1,3,2,At Risk
C015274,17,5,2241.98,5,3,4,Loyal
C015275,323,1,669.2,1,1,1,At Risk
C015276,51,6,3014.4,4,4,5,VIP
C015277,281,7,1737.8,1,5,3,At Risk
C015278,661,1,627.06,1,1,1,At Risk
C015279,134,3,1071.1,3,2,2,Regular
C015280,115,6,2036.23,3,4,4,Loyal
C015281,207,5,2197.28,2,3,4,At Risk
C015282,31,7,1997.2900000000002,5,5,4,VIP
C015283,264,6,1772.47,1,4,3,At Risk
C015284,398,4,698.1700000000001,1,3,1,At Risk
C015285,248,2,998.25,1,1,2,At Risk
C015286,10,3,531.61,5,2,1,Regular
C015287,131,4,1256.19,3,3,2,Loyal
C015288,5,4,1576.96,5,3,3,Loyal
C015289,30,4,1737.87,5,3,3,Loyal
C015290,187,6,1718.21,2,4,3,At Risk
C015291,70,5,2041.51,4,3,4,Loyal
C015292,79,8,1548.25,3,5,3,Loyal
C015293,260,4,1144.32,1,3,2,At Risk
C015294,48,6,990.27,4,4,2,VIP
C015295,12,4,1615.51,5,3,3,Loyal
C015296,398,2,1143.58,1,1,2,At Risk
C015297,43,6,1217.85,4,4,2,VIP
C015298,80,2,115.77,3,1,1,Regular
C015299,74,6,2295.53,4,4,4,VIP
C015300,280,3,640.3,1,2,1,At Risk
C015301,12,2,512.49,5,1,1,Regular
C015302,14,7,1505.6399999999999,5,5,3,VIP
C015303,182,3,939.0799999999999,2,2,2,At Risk
C015304,248,2,983.8,1,1,2,At Risk
C015305,116,10,2889.35,3,5,5,Loyal
C015306,66,7,2306.44,4,5,4,VIP
C015307,11,4,1423.88,5,3,3,Loyal
C015308,365,2,580.89,1,1,1,At Risk
C015309,213,10,3040.0099999999998,2,5,5,At Risk
C015310,119,9,5196.14,3,5,5,Loyal
C015311,61,6,4512.19,4,4,5,VIP
C015312,179,6,1204.15,2,4,2,At Risk
C015313,44,5,792.09,4,3,1,Loyal
C015314,46,6,2016.24,4,4,4,VIP
C015315,108,4,1524.0,3,3,3,Loyal
C015316,100,3,987.21,3,2,2,Regular
C015317,169,7,2393.81,2,5,4,At Risk
C015318,186,2,487.25,2,1,1,At Risk
C015319,349,4,3137.5299999999997,1,3,5,At Risk
C015320,17,10,4779.98,5,5,5,VIP
C015321,522,5,1100.47,1,3,2,At Risk
C015322,9,6,1023.3299999999999,5,4,2,VIP
C015323,200,5,1777.08,2,3,3,At Risk
C015324,28,6,2958.87,5,4,5,VIP
C015325,53,5,1713.11,4,3,3,Loyal
C015326,296,2,1005.29,1,1,2,At Risk
C015327,5,7,1920.85,5,5,3,VIP
C015328,125,6,1412.53,3,4,3,Loyal
C015329,78,5,1458.95,3,3,3,Loyal
C015330,8,2,305.90999999999997,5,1,1,Regular
C015331,149,3,1066.78,2,2,2,At Risk
C015332,116,7,3440.1,3,5,5,Loyal
C015333,15,4,3016.15,5,3,5,Loyal
C015334,152,2,445.65,2,1,1,At Risk
C015335,262,7,1746.36,1,5,3,At Risk
C015336,175,6,1944.21,2,4,4,At Risk
C015337,18,8,5848.3099999999995,5,5,5,VIP
C015338,51,8,2123.3,4,5,4,VIP
C015339,112,2,676.49,3,1,1,Regular
C015340,118,4,1222.3200000000002,3,3,2,Loyal
C015341,59,4,2321.94,4,3,4,Loyal
C015342,75,7,4218.41,4,5,5,VIP
C015343,346,1,84.8,1,1,1,At Risk
C015344,102,3,1175.1999999999998,3,2,2,Regular
C015345,15,6,3512.42,5,4,5,VIP
C015346,157,8,2558.55,2,5,4,At Risk
C015347,27,6,2162.79,5,4,4,VIP
