customer_id,TotalRevenue,AverageOrderValue,PurchaseFrequency,CLV
C024638,1791.8200000000002,358.36400000000003,5,1791.8200000000002
C002616,1791.72,447.93,4,1791.72
C000657,1791.5,255.92857142857142,7,1791.5
C012765,1791.22,597.0733333333334,3,1791.2200000000003
C017195,1790.67,358.134,5,1790.67
C021393,1790.6299999999999,298.43833333333333,6,1790.63
C008281,1790.62,447.655,4,1790.62
C006270,1790.6,447.65,4,1790.6
C006513,1790.54,358.108,5,1790.54
C012506,1790.4599999999998,298.40999999999997,6,1790.4599999999998
C024507,1790.3600000000001,447.59000000000003,4,1790.3600000000001
C018219,1790.3,1790.3,1,1790.3
C011906,1790.25,358.05,5,1790.25
C021136,1789.9799999999998,447.49499999999995,4,1789.9799999999998
C020915,1789.96,255.70857142857145,7,1789.96
C016975,1789.5900000000001,596.5300000000001,3,1789.5900000000001
C012474,1789.55,357.90999999999997,5,1789.5499999999997
C003328,1789.4,255.62857142857143,7,1789.4
C020293,1789.2,357.84000000000003,5,1789.2000000000003
C000495,1789.09,357.818,5,1789.09
C023993,1788.9900000000002,894.4950000000001,2,1788.9900000000002
C006744,1788.94,447.235,4,1788.94
C012593,1788.83,596.2766666666666,3,1788.83
C005570,1788.77,357.754,5,1788.77
C017368,1788.61,447.1525,4,1788.61
C012637,1788.54,298.09,6,1788.54
C017094,1788.32,447.08,4,1788.32
C016122,1788.27,447.0675,4,1788.27
C001064,1788.27,596.09,3,1788.27
C000068,1788.2,894.1,2,1788.2
C010601,1788.17,357.634,5,1788.17
C012163,1788.1399999999999,357.628,5,1788.1399999999999
C024670,1787.68,446.92,4,1787.68
C017876,1787.68,223.46,8,1787.68
C003352,1787.5500000000002,446.88750000000005,4,1787.5500000000002
C015849,1787.53,446.8825,4,1787.53
C016676,1787.3600000000001,357.47200000000004,5,1787.3600000000001
C020053,1787.35,357.46999999999997,5,1787.35
C015880,1787.26,255.32285714285715,7,1787.26
C017511,1787.13,893.565,2,1787.13
C008733,1787.12,446.78,4,1787.12
C016480,1787.0800000000002,446.77000000000004,4,1787.0800000000002
C006499,1786.9399999999998,297.8233333333333,6,1786.94
C015811,1786.87,357.37399999999997,5,1786.87
C015740,1786.78,357.356,5,1786.78
C012817,1786.74,446.685,4,1786.74
C019177,1786.61,446.6525,4,1786.61
C001166,1786.56,297.76,6,1786.56
C007329,1786.51,357.302,5,1786.5100000000002
C005262,1786.32,255.1885714285714,7,1786.32
C009127,1786.27,297.71166666666664,6,1786.27
C013447,1785.9,357.18,5,1785.9
C017686,1785.75,446.4375,4,1785.75
C018565,1785.6699999999998,446.41749999999996,4,1785.6699999999998
C004926,1785.4,892.7,2,1785.4
C019567,1785.35,595.1166666666667,3,1785.35
C016214,1785.11,595.0366666666666,3,1785.11
C021885,1784.92,446.23,4,1784.92
C005696,1784.55,356.90999999999997,5,1784.5499999999997
C023168,1784.5,594.8333333333334,3,1784.5
C024441,1784.4,297.40000000000003,6,1784.4
C019012,1784.34,254.90571428571428,7,1784.34
C012005,1784.3300000000002,446.08250000000004,4,1784.3300000000002
C007379,1784.33,446.0825,4,1784.33
C017002,1784.27,446.0675,4,1784.27
C018606,1784.27,446.0675,4,1784.27
C001575,1784.1299999999999,297.35499999999996,6,1784.1299999999997
C008623,1783.89,356.778,5,1783.89
C009638,1783.67,254.81,7,1783.67
C021230,1783.6299999999999,445.90749999999997,4,1783.6299999999999
C023280,1783.52,297.25333333333333,6,1783.52
C015795,1783.3500000000001,297.225,6,1783.3500000000001
C021702,1783.32,222.915,8,1783.32
C008915,1783.11,297.185,6,1783.1100000000001
C015509,1783.01,445.7525,4,1783.01
C003692,1782.95,297.15833333333336,6,1782.9500000000003
C002379,1782.87,356.57399999999996,5,1782.87
C014636,1782.38,297.06333333333333,6,1782.38
C012558,1782.32,356.464,5,1782.32
C011919,1782.29,356.45799999999997,5,1782.29
C012923,1782.12,356.424,5,1782.12
C000637,1781.98,356.396,5,1781.98
C005356,1781.93,296.98833333333334,6,1781.93
C005343,1781.85,445.4625,4,1781.85
C001439,1781.8400000000001,445.46000000000004,4,1781.8400000000001
C006048,1781.82,296.96999999999997,6,1781.8199999999997
C015173,1781.78,254.54,7,1781.78
C018096,1781.62,593.8733333333333,3,1781.62
C012977,1781.58,593.86,3,1781.58
C008452,1781.53,593.8433333333334,3,1781.5300000000002
C007218,1781.4900000000002,593.83,3,1781.4900000000002
C022772,1781.23,356.246,5,1781.23
C020411,1781.2,593.7333333333333,3,1781.2
C006403,1780.73,296.78833333333336,6,1780.73
C019000,1780.73,593.5766666666667,3,1780.73
C018568,1780.56,254.3657142857143,7,1780.56
C013586,1780.47,296.745,6,1780.47
C004501,1780.33,296.72166666666664,6,1780.33
C024186,1780.27,593.4233333333333,3,1780.27
C001791,1780.14,356.028,5,1780.14
C019586,1780.01,445.0025,4,1780.01
C010349,1779.95,296.65833333333336,6,1779.9500000000003
C000517,1779.8200000000002,296.6366666666667,6,1779.8200000000002
C018384,1779.8,444.95,4,1779.8
C017358,1779.55,296.59166666666664,6,1779.5499999999997
C013514,1779.3400000000001,355.86800000000005,5,1779.3400000000001
C020218,1779.31,444.8275,4,1779.31
C001795,1779.28,254.18285714285713,7,1779.28
C022423,1779.1399999999999,444.78499999999997,4,1779.1399999999999
C002766,1779.07,444.7675,4,1779.07
C023390,1778.73,254.1042857142857,7,1778.73
C006706,1778.55,296.425,6,1778.5500000000002
C021476,1778.49,444.6225,4,1778.49
C024114,1778.48,889.24,2,1778.48
C022607,1778.41,592.8033333333334,3,1778.4100000000003
C007894,1778.12,355.62399999999997,5,1778.12
C009987,1777.84,444.46,4,1777.84
C016713,1777.44,253.92000000000002,7,1777.44
C015323,1777.08,355.416,5,1777.08
C001281,1777.06,355.412,5,1777.06
C015063,1776.79,253.82714285714286,7,1776.79
C004549,1776.78,253.82571428571427,7,1776.78
C003407,1776.75,253.82142857142858,7,1776.75
C013024,1776.74,592.2466666666667,3,1776.74
C004868,1776.74,296.12333333333333,6,1776.74
C008628,1776.6799999999998,296.1133333333333,6,1776.6799999999998
C008630,1776.43,296.07166666666666,6,1776.4299999999998
C006365,1776.21,296.035,6,1776.21
C015056,1776.0800000000002,444.02000000000004,4,1776.0800000000002
C001518,1775.98,295.99666666666667,6,1775.98
C010628,1775.8899999999999,355.178,5,1775.8899999999999
C020396,1775.48,355.096,5,1775.48
C022836,1775.1200000000001,355.024,5,1775.12
C011812,1775.08,295.84666666666664,6,1775.08
C012605,1774.9599999999998,295.82666666666665,6,1774.96
C000675,1774.82,443.705,4,1774.82
C023106,1774.8000000000002,354.96000000000004,5,1774.8000000000002
C002858,1774.05,221.75625,8,1774.05
C000201,1773.99,354.798,5,1773.99
C021423,1773.97,886.985,2,1773.97
C018149,1773.79,354.758,5,1773.79
C007285,1773.68,253.38285714285715,7,1773.68
C013911,1773.6499999999999,354.72999999999996,5,1773.6499999999999
C017402,1773.46,354.692,5,1773.46
C013478,1773.4,354.68,5,1773.4
C023584,1773.3799999999999,253.33999999999997,7,1773.3799999999999
C011177,1773.24,354.648,5,1773.2400000000002
C021196,1772.93,295.48833333333334,6,1772.93
C006056,1772.72,354.544,5,1772.7199999999998
C012136,1772.72,295.4533333333333,6,1772.7199999999998
C020760,1772.64,443.16,4,1772.64
C015283,1772.47,295.4116666666667,6,1772.4700000000003
C005770,1772.39,443.0975,4,1772.39
C016698,1772.3600000000001,590.7866666666667,3,1772.3600000000001
C017950,1772.2800000000002,295.38000000000005,6,1772.2800000000002
C024531,1772.25,253.17857142857142,7,1772.25
C022959,1772.21,295.36833333333334,6,1772.21
C019996,1772.16,295.36,6,1772.16
C002152,1772.03,354.406,5,1772.03
C012423,1771.96,442.99,4,1771.96
C012584,1771.8,354.36,5,1771.8000000000002
C018412,1771.79,354.358,5,1771.79
C020819,1771.74,590.58,3,1771.7400000000002
C024579,1771.57,295.26166666666666,6,1771.57
C009884,1771.27,442.8175,4,1771.27
C013187,1771.19,442.7975,4,1771.19
C004665,1771.15,590.3833333333333,3,1771.15
C010029,1771.09,221.38625,8,1771.09
C008083,1771.0300000000002,590.3433333333334,3,1771.0300000000002
C009066,1771.02,253.00285714285715,7,1771.02
C024771,1770.9900000000002,442.74750000000006,4,1770.9900000000002
C000269,1770.9699999999998,442.74249999999995,4,1770.9699999999998
C011791,1770.92,442.73,4,1770.92
C023896,1770.9,354.18,5,1770.9
C011732,1770.58,354.116,5,1770.58
C003948,1770.4700000000003,295.0783333333334,6,1770.4700000000003
C004031,1770.45,590.15,3,1770.4499999999998
C005806,1770.38,442.595,4,1770.38
C024548,1770.35,885.175,2,1770.35
C002194,1770.12,354.024,5,1770.12
C010366,1770.08,221.26,8,1770.08
C014850,1769.91,294.985,6,1769.91
C003605,1769.63,442.4075,4,1769.63
C009381,1769.6,294.93333333333334,6,1769.6
C005073,1769.58,294.93,6,1769.58
C005700,1769.5500000000002,442.38750000000005,4,1769.5500000000002
C013372,1769.41,294.9016666666667,6,1769.4100000000003
C018480,1769.38,252.76857142857145,7,1769.38
C024173,1769.38,884.69,2,1769.38
C003193,1769.36,294.8933333333333,6,1769.36
C003485,1769.3300000000002,294.8883333333334,6,1769.3300000000004
C001498,1769.3,353.86,5,1769.3000000000002
C017573,1769.1299999999999,353.82599999999996,5,1769.1299999999999
C016941,1769.09,353.818,5,1769.09
C006009,1768.9699999999998,294.8283333333333,6,1768.9699999999998
C008156,1768.8600000000001,442.21500000000003,4,1768.8600000000001
C008414,1768.8400000000001,294.8066666666667,6,1768.8400000000001
C008512,1768.14,353.62800000000004,5,1768.1400000000003
C015705,1768.06,353.61199999999997,5,1768.06
C007397,1768.02,442.005,4,1768.02
C017764,1767.9099999999999,252.5585714285714,7,1767.9099999999999
C000106,1767.83,353.566,5,1767.83
C014370,1767.79,252.54142857142855,7,1767.79
C014466,1767.66,441.915,4,1767.66
C009791,1767.26,353.452,5,1767.26
C017458,1767.13,353.42600000000004,5,1767.13
C020986,1767.03,441.7575,4,1767.03
C022077,1767.02,353.404,5,1767.02
C021429,1767.0,294.5,6,1767.0
C023021,1766.94,294.49,6,1766.94
C020110,1766.87,441.7175,4,1766.87
C018515,1766.86,353.37199999999996,5,1766.8599999999997
C016849,1766.69,353.338,5,1766.69
C009266,1766.68,220.835,8,1766.68
C023610,1766.63,294.43833333333333,6,1766.63
C024544,1766.6299999999999,252.37571428571428,7,1766.6299999999999
C013356,1766.43,588.8100000000001,3,1766.4300000000003
C015624,1766.25,353.25,5,1766.25
C001192,1766.1499999999999,441.53749999999997,4,1766.1499999999999
C002810,1766.05,353.21,5,1766.05
C008019,1765.93,441.4825,4,1765.93
C009746,1765.87,353.174,5,1765.87
C004161,1765.8600000000001,588.62,3,1765.8600000000001
C003348,1765.83,441.4575,4,1765.83
C006807,1765.83,353.166,5,1765.83
C003232,1765.77,294.295,6,1765.77
C024463,1765.75,294.2916666666667,6,1765.75
C003904,1765.7,294.28333333333336,6,1765.7000000000003
C018820,1765.58,294.2633333333333,6,1765.58
C023996,1765.58,441.395,4,1765.58
C005384,1765.49,353.098,5,1765.49
C005186,1765.46,588.4866666666667,3,1765.46
C015573,1765.39,294.2316666666667,6,1765.39
C007933,1765.33,588.4433333333333,3,1765.33
C010070,1765.3,588.4333333333333,3,1765.2999999999997
C005023,1765.1499999999999,441.28749999999997,4,1765.1499999999999
C022241,1764.84,882.42,2,1764.84
C010019,1764.67,220.58375,8,1764.67
C009974,1764.58,252.08285714285714,7,1764.58
C005432,1764.49,294.08166666666665,6,1764.4899999999998
C017378,1764.15,441.0375,4,1764.15
C022268,1764.1299999999999,441.03249999999997,4,1764.1299999999999
C003658,1764.1200000000001,588.0400000000001,3,1764.1200000000003
C021515,1763.96,352.79200000000003,5,1763.96
C021182,1763.8,440.95,4,1763.8
C003444,1763.75,352.75,5,1763.75
C004751,1763.56,352.712,5,1763.56
C020635,1763.29,587.7633333333333,3,1763.29
C007999,1763.29,293.88166666666666,6,1763.29
C024070,1763.02,440.755,4,1763.02
C012826,1763.0,440.75,4,1763.0
C024681,1762.8600000000001,440.71500000000003,4,1762.8600000000001
C000705,1762.69,1762.69,1,1762.69
C004823,1762.54,881.27,2,1762.54
C009164,1762.44,440.61,4,1762.44
C014745,1762.35,352.46999999999997,5,1762.35
C014278,1762.22,440.555,4,1762.22
C006360,1761.94,352.38800000000003,5,1761.94
C022893,1761.9299999999998,251.7042857142857,7,1761.9299999999998
C004150,1761.82,293.63666666666666,6,1761.82
C014961,1761.78,352.356,5,1761.78
C014459,1761.7,352.34000000000003,5,1761.7000000000003
C015426,1761.6599999999999,251.66571428571427,7,1761.6599999999999
C005131,1761.6599999999999,220.20749999999998,8,1761.6599999999999
C012724,1761.46,251.63714285714286,7,1761.46
C003212,1761.39,440.3475,4,1761.39
C023808,1761.33,440.3325,4,1761.33
C012657,1760.69,251.52714285714288,7,1760.69
C012771,1760.52,251.50285714285715,7,1760.52
C012297,1760.16,293.36,6,1760.16
C000580,1759.81,586.6033333333334,3,1759.81
C020827,1759.75,293.2916666666667,6,1759.75
C001509,1759.7,586.5666666666667,3,1759.7000000000003
C009285,1759.59,351.918,5,1759.5900000000001
C009107,1759.5700000000002,351.91400000000004,5,1759.5700000000002
C024170,1759.4900000000002,439.87250000000006,4,1759.4900000000002
C021101,1759.28,439.82,4,1759.28
C003359,1759.23,586.41,3,1759.23
C021669,1759.17,251.31,7,1759.17
C021188,1758.75,351.75,5,1758.75
C017930,1758.6399999999999,293.1066666666666,6,1758.6399999999999
C014673,1758.0,293.0,6,1758.0
C017168,1757.96,439.49,4,1757.96
C022504,1757.8999999999999,439.47499999999997,4,1757.8999999999999
C008074,1757.8999999999999,351.58,5,1757.8999999999999
C008181,1757.76,351.552,5,1757.7600000000002
C020595,1757.75,878.875,2,1757.75
C009623,1757.66,351.53200000000004,5,1757.6600000000003
C001151,1757.31,251.0442857142857,7,1757.31
C009852,1757.25,351.45,5,1757.25
C007277,1756.8799999999999,439.21999999999997,4,1756.8799999999999
C023144,1756.71,292.785,6,1756.71
C004640,1756.6,878.3,2,1756.6
C017656,1756.58,585.5266666666666,3,1756.58
C008314,1756.39,250.91285714285715,7,1756.39
C008924,1756.3899999999999,585.4633333333333,3,1756.3899999999999
C017572,1756.37,439.0925,4,1756.37
C001787,1756.26,292.71,6,1756.2599999999998
C003735,1756.1100000000001,351.22200000000004,5,1756.1100000000001
C007132,1756.06,439.015,4,1756.06
C008885,1755.81,438.9525,4,1755.81
C012601,1755.79,250.82714285714286,7,1755.79
C021740,1755.7,292.6166666666667,6,1755.7
C012219,1755.66,292.61,6,1755.66
C004515,1755.34,351.068,5,1755.34
C003008,1755.32,438.83,4,1755.32
C009106,1755.2,438.8,4,1755.2
C018449,1755.02,585.0066666666667,3,1755.02
C009804,1754.88,292.48,6,1754.88
C009730,1754.79,350.95799999999997,5,1754.79
C000898,1754.74,350.948,5,1754.7399999999998
C023424,1754.63,350.92600000000004,5,1754.63
C001779,1754.51,292.41833333333335,6,1754.5100000000002
C015105,1754.45,292.40833333333336,6,1754.4500000000003
C020519,1754.22,438.555,4,1754.22
C012118,1754.2,438.55,4,1754.2
C009115,1754.1699999999998,350.83399999999995,5,1754.1699999999996
C016691,1754.1,438.525,4,1754.1
C009909,1754.06,438.515,4,1754.06
C006109,1753.95,438.4875,4,1753.95
C011565,1753.91,584.6366666666667,3,1753.9099999999999
C021889,1753.78,584.5933333333334,3,1753.7800000000002
C008508,1753.71,250.53,7,1753.71
C006748,1753.66,438.415,4,1753.66
C001088,1753.57,584.5233333333333,3,1753.57
C018560,1753.47,350.694,5,1753.47
C009545,1753.36,250.48,7,1753.36
C005246,1753.2,250.45714285714286,7,1753.2
C000882,1753.1,292.18333333333334,6,1753.1
C019101,1752.8799999999999,292.14666666666665,6,1752.8799999999999
C008453,1752.87,584.29,3,1752.87
C008988,1752.81,250.40142857142857,7,1752.81
C014434,1752.81,350.562,5,1752.81
C011260,1752.69,350.538,5,1752.69
C004729,1752.65,438.1625,4,1752.65
C011074,1752.54,250.36285714285714,7,1752.54
C011098,1752.3200000000002,292.05333333333334,6,1752.3200000000002
C013980,1752.23,350.446,5,1752.23
C023050,1752.2199999999998,250.31714285714284,7,1752.2199999999998
C003797,1752.17,876.085,2,1752.17
C001162,1752.06,438.015,4,1752.06
C019336,1752.01,584.0033333333333,3,1752.01
C003286,1751.99,583.9966666666667,3,1751.99
C021810,1751.9299999999998,291.9883333333333,6,1751.9299999999998
C009196,1751.86,437.965,4,1751.86
C020439,1751.77,437.9425,4,1751.77
C016350,1751.76,437.94,4,1751.76
C017606,1751.6100000000001,218.95125000000002,8,1751.6100000000001
C007330,1751.53,350.306,5,1751.53
C017269,1751.22,437.805,4,1751.22
C022350,1751.13,250.1614285714286,7,1751.13
C001310,1751.0500000000002,350.21000000000004,5,1751.0500000000002
C019453,1751.04,291.84,6,1751.04
C001322,1750.38,291.73,6,1750.38
C004778,1750.35,250.04999999999998,7,1750.35
C020062,1750.0900000000001,350.01800000000003,5,1750.0900000000001
C004124,1749.97,349.994,5,1749.9700000000003
C014759,1749.94,349.988,5,1749.94
C022511,1749.9099999999999,437.47749999999996,4,1749.9099999999999
C003101,1749.7199999999998,583.2399999999999,3,1749.7199999999998
C017936,1749.71,349.942,5,1749.71
C012170,1749.7099999999998,249.9585714285714,7,1749.7099999999998
C005829,1749.46,437.365,4,1749.46
C017422,1748.92,582.9733333333334,3,1748.92
C002689,1748.92,291.4866666666667,6,1748.92
C003503,1748.9,291.48333333333335,6,1748.9
C006661,1748.8799999999999,291.47999999999996,6,1748.8799999999997
C001912,1748.8300000000002,291.4716666666667,6,1748.8300000000002
C020914,1748.69,349.738,5,1748.69
C004769,1748.59,349.71799999999996,5,1748.5899999999997
C019958,1748.52,291.42,6,1748.52
C022623,1748.47,437.1175,4,1748.47
C015399,1748.4699999999998,349.69399999999996,5,1748.4699999999998
C021090,1748.4,349.68,5,1748.4
C007705,1748.26,349.652,5,1748.26
C013251,1748.19,437.0475,4,1748.19
C023152,1748.06,349.61199999999997,5,1748.06
C008578,1748.01,582.67,3,1748.0099999999998
C002312,1747.59,436.8975,4,1747.59
C021419,1747.54,436.885,4,1747.54
C018983,1747.3,291.21666666666664,6,1747.2999999999997
C015367,1747.28,436.82,4,1747.28
C020009,1747.26,291.21,6,1747.2599999999998
C009843,1747.11,349.42199999999997,5,1747.11
C007361,1747.0900000000001,582.3633333333333,3,1747.0900000000001
C020814,1747.02,349.404,5,1747.02
C020152,1746.88,436.72,4,1746.88
C001226,1746.63,349.326,5,1746.63
C000910,1746.6000000000001,582.2,3,1746.6000000000001
C021328,1746.55,249.50714285714284,7,1746.55
C014543,1746.5,291.0833333333333,6,1746.5
C015335,1746.36,249.48,7,1746.36
C017868,1746.35,873.175,2,1746.35
C002520,1746.34,291.0566666666667,6,1746.3400000000001
C004738,1746.0900000000001,291.01500000000004,6,1746.0900000000001
C021336,1746.03,291.005,6,1746.03
C024657,1745.91,581.97,3,1745.91
C003729,1745.73,218.21625,8,1745.73
C011160,1745.72,349.144,5,1745.72
C022761,1745.62,290.93666666666667,6,1745.62
C012263,1745.4299999999998,581.81,3,1745.4299999999998
C004320,1745.31,436.3275,4,1745.31
C023177,1745.21,349.04200000000003,5,1745.21
C020191,1745.1399999999999,349.02799999999996,5,1745.1399999999999
C012160,1745.05,436.2625,4,1745.05
C017351,1745.03,174.503,10,1745.0299999999997
C022396,1744.71,581.57,3,1744.71
C001004,1744.71,348.942,5,1744.71
C006956,1744.38,436.095,4,1744.38
C020421,1744.33,348.866,5,1744.33
C009310,1744.28,436.07,4,1744.28
C009914,1744.1899999999998,581.3966666666666,3,1744.19
C006637,1743.6399999999999,290.6066666666666,6,1743.6399999999999
C012857,1743.6,435.9,4,1743.6
C011056,1743.53,290.5883333333333,6,1743.5299999999997
C018227,1743.21,435.8025,4,1743.21
C016045,1743.16,290.5266666666667,6,1743.1600000000003
C013263,1743.08,290.5133333333333,6,1743.08
C007377,1742.92,580.9733333333334,3,1742.92
C023716,1742.65,348.53000000000003,5,1742.65
C008170,1742.6100000000001,348.52200000000005,5,1742.6100000000001
C021922,1742.6,435.65,4,1742.6
C015117,1742.58,435.645,4,1742.58
C009582,1742.56,580.8533333333334,3,1742.56
C016888,1742.4,217.8,8,1742.4
C013730,1742.06,290.3433333333333,6,1742.06
C001729,1741.81,290.3016666666667,6,1741.81
C005551,1741.78,248.82571428571427,7,1741.78
C021064,1741.73,248.81857142857143,7,1741.73
C008015,1741.71,580.57,3,1741.71
C009636,1741.7,348.34000000000003,5,1741.7000000000003
C000823,1741.4299999999998,290.2383333333333,6,1741.4299999999998
C013084,1741.39,290.2316666666667,6,1741.39
C012023,1741.39,348.278,5,1741.39
C014893,1741.23,435.3075,4,1741.23
C004106,1741.2,348.24,5,1741.2
